myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc3E-2_nofrag_acc/rand06/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc3E-2_nofrag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	3.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
inner = 848,	center = 1047,	outer = 1103,	total = 3000
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
2.140000e+08	  3	  2993	  1378	1.660193650333031e-03	9.999999999999986e+01	1.309694370115336e+01
collision No.8	1.132580e+02[yr]	i=1, j=658	r_ij=6.361101432057532e-05	radius[1]+radius[658]=6.373018648657143e-05
dE_heat=-1.448403e-09	dE_grav=1.443146e-09	dE_c=1.237075e-16	v_imp=3.122609e-01
2.150000e+08	  3	  2992	  2363	1.573616739092339e-03	9.999999999999986e+01	1.362621784658797e+01
2.160000e+08	  3	  2992	   367	1.531367929066390e-03	9.999999999999986e+01	1.415608890118855e+01
2.170000e+08	  3	  2992	   947	1.978877953275059e-03	9.999999999999986e+01	1.468701123322790e+01
2.180000e+08	  3	  2992	  1004	1.348599456360395e-03	9.999999999999986e+01	1.521625615522912e+01
2.190000e+08	  3	  2992	  2782	1.635862360618160e-03	9.999999999999986e+01	1.574591503637654e+01
2.200000e+08	  3	  2992	  2878	1.540866875666773e-03	9.999999999999986e+01	1.627396883897325e+01
2.210000e+08	  3	  2992	  2367	1.217293822251189e-03	9.999999999999986e+01	1.680417417982726e+01
2.220000e+08	  3	  2992	   106	1.896247370602365e-03	9.999999999999986e+01	1.733099047085793e+01
2.230000e+08	  3	  2992	  1274	1.406933677599529e-03	9.999999999999986e+01	1.785937493628071e+01
2.240000e+08	  3	  2992	   116	1.747448115681125e-03	9.999999999999986e+01	1.838824388361527e+01
2.250000e+08	  3	  2992	  2928	1.480891891039737e-03	9.999999999999986e+01	1.891890386238297e+01
2.260000e+08	  3	  2992	  2146	1.901554321137134e-03	9.999999999999986e+01	1.944725024130458e+01
2.270000e+08	  3	  2992	    75	2.059213488372699e-03	9.999999999999986e+01	1.997720089053476e+01
2.280000e+08	  3	  2992	   923	1.315208437627089e-03	9.999999999999986e+01	2.050736298426897e+01
2.290000e+08	  3	  2992	  1172	1.085733465470000e-03	9.999999999999986e+01	2.103658517717600e+01
2.300000e+08	  3	  2992	  1474	1.186826092156869e-03	9.999999999999986e+01	2.156578057747229e+01
2.310000e+08	  3	  2992	  1643	1.405827993414597e-03	9.999999999999986e+01	2.209638229280492e+01
2.320000e+08	  3	  2992	  1847	1.696464341093188e-03	9.999999999999986e+01	2.262702738597955e+01
2.330000e+08	  3	  2992	  1178	1.817612505319858e-03	9.999999999999986e+01	2.315791956177337e+01
2.340000e+08	  3	  2992	   954	1.302513694485360e-03	9.999999999999986e+01	2.368838519924833e+01
2.350000e+08	  3	  2992	  1726	1.367773992925518e-03	9.999999999999986e+01	2.421849515446167e+01
2.360000e+08	  3	  2992	   757	1.580421730383857e-03	9.999999999999986e+01	2.474908663334972e+01
2.370000e+08	  3	  2992	  2524	1.732268748121962e-03	9.999999999999986e+01	2.527736686979525e+01
2.380000e+08	  3	  2992	  2306	1.390170321073529e-03	9.999999999999986e+01	2.580801378975142e+01
2.390000e+08	  3	  2992	   606	2.061116093876821e-03	9.999999999999986e+01	2.633766122853253e+01
2.400000e+08	  3	  2992	  2004	1.251706682478701e-03	9.999999999999986e+01	2.686872413434612e+01
2.410000e+08	  3	  2992	  1389	1.328987950074882e-03	9.999999999999986e+01	2.739876265302473e+01
2.420000e+08	  3	  2992	  1831	1.839669339610687e-03	9.999999999999986e+01	2.792758017067838e+01
2.430000e+08	  3	  2992	   149	2.057443496899536e-03	9.999999999999986e+01	2.845693636953051e+01
2.440000e+08	  3	  2992	  1274	1.266201284578425e-03	9.999999999999986e+01	2.898716472583996e+01
2.450000e+08	  3	  2992	  1050	1.538062781795247e-03	9.999999999999986e+01	2.951595072628766e+01
2.460000e+08	  3	  2992	   318	1.166456053789118e-03	9.999999999999986e+01	3.004392321552870e+01
2.470000e+08	  3	  2992	  2189	1.425595204161625e-03	9.999999999999986e+01	3.057264858857101e+01
2.480000e+08	  3	  2992	  1892	1.221512907377191e-03	9.999999999999986e+01	3.110309612062478e+01
2.490000e+08	  3	  2992	  1867	1.992921138652004e-03	9.999999999999986e+01	3.163229406562081e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.500000e+08	  3	  2992	   382	1.223054591083811e-03	9.999999999999986e+01	3.216248005643674e+01
2.510000e+08	  3	  2992	  1789	1.779191967109137e-03	9.999999999999986e+01	3.269215137211074e+01
2.520000e+08	  3	  2992	   945	1.641189859894689e-03	9.999999999999986e+01	3.322024756298436e+01
2.530000e+08	  3	  2992	   936	1.724135821336059e-03	1.333521432163322e+02	3.968795273359310e-01
2.540000e+08	  3	  2992	  1328	1.811388291266065e-03	1.333521432163322e+02	9.249956841828800e-01
2.550000e+08	  3	  2992	  1987	1.384744426236478e-03	1.333521432163322e+02	1.453892506108265e+00
2.560000e+08	  3	  2992	  1816	2.088102967460342e-03	1.333521432163322e+02	1.980964650534602e+00
2.570000e+08	  3	  2992	  2262	1.371449833316295e-03	1.333521432163322e+02	2.511512392758714e+00
2.580000e+08	  3	  2992	  2788	1.784585919052037e-03	1.333521432163322e+02	3.040630830163062e+00
2.590000e+08	  3	  2992	  2389	1.903350911390203e-03	1.333521432163322e+02	3.569988072284707e+00
2.600000e+08	  3	  2992	  2201	1.201277159124697e-03	1.333521432163322e+02	4.099585504875506e+00
2.610000e+08	  3	  2992	  2342	1.924678768159209e-03	1.333521432163322e+02	4.626842428075829e+00
2.620000e+08	  3	  2992	  1845	1.521570091719180e-03	1.333521432163322e+02	5.154716317655534e+00
2.630000e+08	  3	  2992	  1363	1.237702686287955e-03	1.333521432163322e+02	5.684679274009607e+00
2.640000e+08	  3	  2992	  1693	1.375989590644574e-03	1.333521432163322e+02	6.213316593451145e+00
2.650000e+08	  3	  2992	  1917	1.498397663799632e-03	1.333521432163322e+02	6.744016037782986e+00
2.660000e+08	  3	  2992	  2293	1.630588541378033e-03	1.333521432163322e+02	7.273107658309013e+00
2.670000e+08	  3	  2992	  2641	2.146403276690555e-03	1.333521432163322e+02	7.802104634179388e+00
collision No.9	1.415279e+02[yr]	i=2, j=2340	r_ij=6.382926189399931e-05	radius[2]+radius[2340]=6.390118088350256e-05
dE_heat=-1.453856e-09	dE_grav=1.452312e-09	dE_c=-6.245824e-17	v_imp=3.128334e-01
2.680000e+08	  3	  2991	   555	2.067842105583309e-03	1.333521432163322e+02	8.331710022768775e+00
2.690000e+08	  3	  2991	  2847	1.243219201426382e-03	1.333521432163322e+02	8.861894012337300e+00
2.700000e+08	  3	  2991	  2309	1.423354372005246e-03	1.333521432163322e+02	9.389176358853849e+00
2.710000e+08	  3	  2991	  1514	1.340029810838288e-03	1.333521432163322e+02	9.919224175991129e+00
2.720000e+08	  3	  2991	  2128	2.278056688042049e-03	1.333521432163322e+02	1.045016539624578e+01
2.730000e+08	  3	  2991	  2113	1.044131926561208e-03	1.333521432163322e+02	1.097826909332747e+01
2.740000e+08	  3	  2991	   903	2.218416731566174e-03	1.333521432163322e+02	1.150869068837881e+01
2.750000e+08	  3	  2991	  2380	1.190757025420059e-03	1.333521432163322e+02	1.203822580482442e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[2380]	= 7.481747e-03
E_error	= 4.661193879351286e-06
L_error	= -nan
dE_correct	= 2.037301524973180e-07
step	= 2.750000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= pow(10.0,1.0/8.0)
-----
real time	= 14133.954152[s]
user time	= 42355.380000[s]
system time	= 7.504000[s]
Execution Time	(total	= 1.413395e+04 [s])
Energy			= 0.000000e+00 [s]	 0.00 [%]
Orbital_Elements	= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.413395e+04 [s]	100.00 [%]
-----
myid = 5	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc3E-2_nofrag_acc/rand06/tempread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.750000e+08	  3	  2991	  2380	1.190757025420059e-03	1.333521432163322e+02	1.203822580482442e+01
2.760000e+08	  3	  2991	   619	1.052939835411038e-03	1.333521432163322e+02	1.255165742715278e+01
2.770000e+08	  3	  2991	  2614	1.350953162838016e-03	1.333521432163322e+02	1.306719036031901e+01
2.780000e+08	  3	  2991	  2516	1.142058042964475e-03	1.333521432163322e+02	1.358065467633856e+01
2.790000e+08	  3	  2991	  1684	1.672804047184039e-03	1.333521432163322e+02	1.409693920480942e+01
2.800000e+08	  3	  2991	   449	1.352781690706653e-03	1.333521432163322e+02	1.461308253545986e+01
2.810000e+08	  3	  2991	  2093	1.369189175123288e-03	1.333521432163322e+02	1.512866073924936e+01
2.820000e+08	  3	  2991	   129	2.152288875348526e-03	1.333521432163322e+02	1.564604184303715e+01
2.830000e+08	  3	  2991	   785	2.488397220076830e-04	1.333521432163322e+02	1.616575070401222e+01
2.840000e+08	  3	  2991	   286	1.412561809002216e-03	1.333521432163322e+02	1.668253387451211e+01
2.850000e+08	  3	  2991	   209	1.644054168164758e-03	1.333521432163322e+02	1.720144312393682e+01
2.860000e+08	  3	  2991	   695	9.831716295775037e-06	1.333521432163322e+02	1.771936383614637e+01
2.870000e+08	  3	  2991	  2351	1.195046308711255e-03	1.333521432163322e+02	1.823846567017544e+01
2.880000e+08	  3	  2991	  2366	1.585742158044442e-03	1.333521432163322e+02	1.875785482158881e+01
2.890000e+08	  3	  2991	    19	1.959421978542722e-03	1.333521432163322e+02	1.927442944414864e+01
2.900000e+08	  3	  2991	   672	1.506883856962258e-03	1.333521432163322e+02	1.979139854540198e+01
2.910000e+08	  3	  2991	  2265	1.031041553265845e-03	1.333521432163322e+02	2.030819565978429e+01
2.920000e+08	  3	  2991	  1746	2.278086616070879e-03	1.333521432163322e+02	2.082472502383893e+01
2.930000e+08	  3	  2991	  2193	2.140296928548662e-03	1.333521432163322e+02	2.134064225374654e+01
2.940000e+08	  3	  2991	  2973	2.015862214021273e-03	1.333521432163322e+02	2.185728068551519e+01
2.950000e+08	  3	  2991	  2770	1.696736572090184e-03	1.333521432163322e+02	2.237509845174727e+01
2.960000e+08	  3	  2991	  2434	1.150169799560462e-03	1.333521432163322e+02	2.289176815722320e+01
2.970000e+08	  3	  2991	  2799	1.186066789593284e-03	1.333521432163322e+02	2.341012425313732e+01
2.980000e+08	  3	  2991	   717	1.362598642844334e-03	1.333521432163322e+02	2.393006064201926e+01
2.990000e+08	  3	  2991	  2711	1.432004876876738e-03	1.333521432163322e+02	2.444423408144960e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.000000e+08	  3	  2991	    99	1.894939547928009e-03	1.333521432163322e+02	2.496530831725068e+01
3.010000e+08	  3	  2991	   893	1.381681383385883e-03	1.333521432163322e+02	2.548271246856247e+01
3.020000e+08	  3	  2991	   862	1.594819460000050e-03	1.333521432163322e+02	2.600337646195400e+01
3.030000e+08	  3	  2991	   866	1.993988956473728e-03	1.333521432163322e+02	2.652164701594467e+01
3.040000e+08	  3	  2991	  2441	1.970651979433405e-03	1.333521432163322e+02	2.704173166149186e+01
3.050000e+08	  3	  2991	  2938	1.428451573531930e-03	1.333521432163322e+02	2.756104100023228e+01
3.060000e+08	  3	  2991	  1797	1.631677757255409e-03	1.333521432163322e+02	2.807963513321223e+01
3.070000e+08	  3	  2991	   527	1.609736325867687e-03	1.333521432163322e+02	2.859645329829152e+01
3.080000e+08	  3	  2991	  1201	1.908400817951625e-03	1.333521432163322e+02	2.911463851845667e+01
3.090000e+08	  3	  2991	  2580	1.897374191730040e-03	1.333521432163322e+02	2.963298865157088e+01
3.100000e+08	  3	  2991	  1692	1.733644838238614e-03	1.333521432163322e+02	3.014790945868661e+01
3.110000e+08	  3	  2991	  1244	1.781531611100934e-03	1.333521432163322e+02	3.066438996184635e+01
3.120000e+08	  3	  2991	   869	1.556793614379749e-03	1.333521432163322e+02	3.118053008673458e+01
3.130000e+08	  3	  2991	  1913	1.122045674920727e-03	1.333521432163322e+02	3.169666312897670e+01
3.140000e+08	  3	  2991	   506	1.451071778799023e-03	1.333521432163322e+02	3.221367670949447e+01
3.150000e+08	  3	  2991	  1924	1.500707808930276e-03	1.333521432163322e+02	3.272565389680047e+01
3.160000e+08	  3	  2991	  1379	1.114700097237036e-03	1.333521432163322e+02	3.324263943000879e+01
3.170000e+08	  3	  2991	   252	1.201908751108837e-03	1.333521432163322e+02	3.376007518053345e+01
3.180000e+08	  3	  2991	  1392	1.703652419548469e-03	1.333521432163322e+02	3.427729418943108e+01
3.190000e+08	  3	  2991	  1836	1.323725555886533e-03	1.333521432163322e+02	3.479553532781508e+01
3.200000e+08	  3	  2991	   156	1.580767981689650e-03	1.333521432163322e+02	3.531214909992193e+01
3.210000e+08	  3	  2991	   695	1.109389264551980e-05	1.333521432163322e+02	3.582829108484072e+01
3.220000e+08	  3	  2991	  2196	1.898725144095530e-03	1.333521432163322e+02	3.634496640687939e+01
3.230000e+08	  3	  2991	  1321	1.928146099428073e-03	1.333521432163322e+02	3.686309486569797e+01
3.240000e+08	  3	  2991	  2224	1.254437577511282e-03	1.333521432163322e+02	3.737950493573214e+01
3.250000e+08	  3	  2991	  1280	1.359749545838752e-03	1.333521432163322e+02	3.789531621141611e+01
3.260000e+08	  3	  2991	   680	1.391327811954780e-03	1.333521432163322e+02	3.841412718605522e+01
3.270000e+08	  3	  2991	  2215	1.374105042289904e-03	1.333521432163322e+02	3.892793117596930e+01
collision No.10	1.725111e+02[yr]	i=1, j=1904	r_ij=6.386661954622884e-05	radius[1]+radius[1904]=6.390118088350256e-05
dE_heat=-1.457412e-09	dE_grav=1.451462e-09	dE_c=-6.557299e-18	v_imp=3.132158e-01
3.280000e+08	  3	  2990	  2758	1.082595878255153e-03	1.333521432163322e+02	3.944367368107395e+01
3.290000e+08	  3	  2990	  1535	1.122217691266979e-03	1.333521432163322e+02	3.995600119549690e+01
3.300000e+08	  3	  2990	  1069	1.266193299421540e-03	1.333521432163322e+02	4.047212894433986e+01
3.310000e+08	  3	  2990	  2599	1.331690024341906e-03	1.333521432163322e+02	4.098272105512122e+01
3.320000e+08	  3	  2990	   724	1.627150795665069e-03	1.333521432163322e+02	4.149582112273038e+01
3.330000e+08	  3	  2990	  2890	1.960812429033939e-03	1.333521432163322e+02	4.200607361265844e+01
3.340000e+08	  3	  2990	  2887	1.238233809383098e-03	1.333521432163322e+02	4.251633001369184e+01
3.350000e+08	  3	  2990	   634	1.526404240709052e-03	1.333521432163322e+02	4.302676264420144e+01
3.360000e+08	  3	  2990	   561	1.467103280273089e-03	1.333521432163322e+02	4.354215519295629e+01
3.370000e+08	  3	  2990	  2365	1.498938609276085e-03	1.333521432163322e+02	4.405790463049699e+01
3.380000e+08	  3	  2990	   688	1.508774896396487e-03	1.778279410038919e+02	9.239976871499730e-02
3.390000e+08	  3	  2990	   551	1.688202791968277e-03	1.778279410038919e+02	5.716255318787370e-01
3.400000e+08	  3	  2990	   695	9.507184790955812e-07	1.778279410038919e+02	1.052188920937382e+00
3.410000e+08	  3	  2990	  2150	1.278499897063856e-03	1.778279410038919e+02	1.538777380777749e+00
3.420000e+08	  3	  2990	  1681	1.097798615874853e-03	1.778279410038919e+02	2.028143715309720e+00
3.430000e+08	  3	  2990	   474	1.252284143234918e-03	1.778279410038919e+02	2.519369664230100e+00
3.440000e+08	  3	  2990	   700	1.868321286379594e-03	1.778279410038919e+02	3.013402248649536e+00
3.450000e+08	  3	  2990	  1398	1.145950475823324e-03	1.778279410038919e+02	3.507516698696299e+00
3.460000e+08	  3	  2990	   660	1.620139655692849e-03	1.778279410038919e+02	4.003758039037009e+00
3.470000e+08	  3	  2990	   640	1.505750349717353e-03	1.778279410038919e+02	4.503132202159523e+00
3.480000e+08	  3	  2990	  2273	1.970588865300623e-03	1.778279410038919e+02	5.002430013585554e+00
3.490000e+08	  3	  2990	  1676	1.585333381515196e-03	1.778279410038919e+02	5.502515243330794e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.500000e+08	  3	  2990	  2237	2.499642200970432e-03	1.778279410038919e+02	6.003645737703306e+00
3.510000e+08	  3	  2990	  2638	2.112908061268381e-03	1.778279410038919e+02	6.504468016928334e+00
3.520000e+08	  3	  2990	   598	1.511565726211388e-03	1.778279410038919e+02	7.005183180308007e+00
3.530000e+08	  3	  2990	  2162	1.174329688552173e-03	1.778279410038919e+02	7.503937633641992e+00
3.540000e+08	  3	  2990	  1929	1.517671475704454e-03	1.778279410038919e+02	8.005195797937491e+00
3.550000e+08	  3	  2990	   695	2.819819279083140e-05	1.778279410038919e+02	8.505534785268638e+00
3.560000e+08	  3	  2990	  2819	1.447610232936201e-03	1.778279410038919e+02	9.007588782305078e+00
3.570000e+08	  3	  2990	  2219	1.158043169687621e-03	1.778279410038919e+02	9.505836498380146e+00
3.580000e+08	  3	  2990	  2907	1.414769366160433e-03	1.778279410038919e+02	1.000356557958220e+01
3.590000e+08	  3	  2990	  2940	2.073112926154615e-03	1.778279410038919e+02	1.049878211970336e+01
3.600000e+08	  3	  2990	  2194	1.248625595726745e-03	1.778279410038919e+02	1.099471169040216e+01
3.610000e+08	  3	  2990	   407	1.230318798578100e-03	1.778279410038919e+02	1.148406612777933e+01
3.620000e+08	  3	  2990	   328	1.496371603902970e-03	1.778279410038919e+02	1.197239895767283e+01
3.630000e+08	  3	  2990	  2863	1.489262510702813e-03	1.778279410038919e+02	1.245833131670251e+01
3.640000e+08	  3	  2990	  1964	1.490342154070787e-03	1.778279410038919e+02	1.294376125677327e+01
3.650000e+08	  3	  2990	     2	6.997008384472344e-06	1.778279410038919e+02	1.342708215007911e+01
3.660000e+08	  3	  2990	  1148	1.957148631990328e-03	1.778279410038919e+02	1.391119434030889e+01
3.670000e+08	  3	  2990	  2814	2.113096372567114e-03	1.778279410038919e+02	1.439009515599561e+01
3.680000e+08	  3	  2990	  2623	2.296130693076525e-03	1.778279410038919e+02	1.487086958628385e+01
3.690000e+08	  3	  2990	   175	1.674616139458476e-03	1.778279410038919e+02	1.534929210288392e+01
3.700000e+08	  3	  2990	   693	1.321304224755551e-03	1.778279410038919e+02	1.582785972690627e+01
3.710000e+08	  3	  2990	   541	1.431125255455423e-03	1.778279410038919e+02	1.630456623711968e+01
3.720000e+08	  3	  2990	  1186	1.208821200539621e-03	1.778279410038919e+02	1.678618879443604e+01
3.730000e+08	  3	  2990	  2680	1.460997733993122e-03	1.778279410038919e+02	1.726478210050345e+01
3.740000e+08	  3	  2990	  2321	2.209650751394182e-03	1.778279410038919e+02	1.775124583656568e+01
3.750000e+08	  3	  2990	  2043	1.404719543703639e-03	1.778279410038919e+02	1.823488677067623e+01
3.760000e+08	  3	  2990	  2493	1.321465277499264e-03	1.778279410038919e+02	1.872508849428645e+01
3.770000e+08	  3	  2990	   552	1.227252112454653e-03	1.778279410038919e+02	1.921395499265357e+01
3.780000e+08	  3	  2990	  1649	1.138008650611473e-03	1.778279410038919e+02	1.970743692289622e+01
3.790000e+08	  3	  2990	  2353	1.916821796994064e-03	1.778279410038919e+02	2.020205994733623e+01
3.800000e+08	  3	  2990	  2741	1.693521996574984e-03	1.778279410038919e+02	2.069779555642306e+01
3.810000e+08	  3	  2990	  1509	1.174604790833359e-03	1.778279410038919e+02	2.119465824901010e+01
3.820000e+08	  3	  2990	  2588	1.568956968006381e-03	1.778279410038919e+02	2.169513119976935e+01
3.830000e+08	  3	  2990	   774	1.224400177321984e-03	1.778279410038919e+02	2.219439473746530e+01
3.840000e+08	  3	  2990	  2769	1.670136850035133e-03	1.778279410038919e+02	2.269644331943102e+01
3.850000e+08	  3	  2990	   883	1.189113212948157e-03	1.778279410038919e+02	2.319832926667776e+01
3.860000e+08	  3	  2990	  1226	1.725066194876988e-03	1.778279410038919e+02	2.370109892235260e+01
3.870000e+08	  3	  2990	  2209	2.216191083014567e-03	1.778279410038919e+02	2.420475532169771e+01
3.880000e+08	  3	  2990	   812	1.413514921611144e-03	1.778279410038919e+02	2.470851700596901e+01
3.890000e+08	  3	  2990	   431	1.631735437367433e-03	1.778279410038919e+02	2.521241314226275e+01
3.900000e+08	  3	  2990	  1200	1.814859651136999e-03	1.778279410038919e+02	2.571717938365974e+01
3.910000e+08	  3	  2990	  1594	1.222242131137605e-03	1.778279410038919e+02	2.622010850828741e+01
3.920000e+08	  3	  2990	  1420	2.133596293311729e-03	1.778279410038919e+02	2.672350678060812e+01
3.930000e+08	  3	  2990	   679	1.464443905119237e-03	1.778279410038919e+02	2.722608324096799e+01
3.940000e+08	  3	  2990	  1590	1.459625254558164e-03	1.778279410038919e+02	2.772755301546346e+01
3.950000e+08	  3	  2990	  2176	2.012956741459470e-03	1.778279410038919e+02	2.822693034001984e+01
3.960000e+08	  3	  2990	  1555	1.734502632386764e-03	1.778279410038919e+02	2.872610712576911e+01
3.970000e+08	  3	  2990	  1362	1.575355776400432e-03	1.778279410038919e+02	2.922119996636109e+01
3.980000e+08	  3	  2990	  2008	1.848322609749309e-03	1.778279410038919e+02	2.971769606006001e+01
3.990000e+08	  3	  2990	   855	1.254574598001188e-03	1.778279410038919e+02	3.020825505329118e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.000000e+08	  3	  2990	  2395	1.072575579003630e-03	1.778279410038919e+02	3.070050601055926e+01
4.010000e+08	  3	  2990	   989	1.254039397298123e-03	1.778279410038919e+02	3.118789727858872e+01
4.020000e+08	  3	  2990	  1810	2.026352018381678e-03	1.778279410038919e+02	3.167468323526926e+01
collision No.11	2.096776e+02[yr]	i=1, j=2028	r_ij=6.400161372917811e-05	radius[1]+radius[2028]=6.407107207158070e-05
dE_heat=-1.469236e-09	dE_grav=1.462463e-09	dE_c=5.852135e-17	v_imp=3.144692e-01
4.030000e+08	  3	  2989	  1123	1.571456749475319e-03	1.778279410038919e+02	3.216070798707576e+01
4.040000e+08	  3	  2989	  2503	1.346823215769576e-03	1.778279410038919e+02	3.264489643996101e+01
collision No.12	2.107534e+02[yr]	i=2, j=1506	r_ij=6.403931140752871e-05	radius[2]+radius[1506]=6.407107207158071e-05
dE_heat=-1.449270e-09	dE_grav=1.461602e-09	dE_c=3.392751e-17	v_imp=3.123252e-01
4.050000e+08	  3	  2988	  2688	1.801377178887693e-03	1.778279410038919e+02	3.312970022063232e+01
4.060000e+08	  3	  2988	   735	1.516014969153145e-03	1.778279410038919e+02	3.361627883633700e+01
4.070000e+08	  3	  2988	    95	1.699635664338768e-03	1.778279410038919e+02	3.410330551975419e+01
4.080000e+08	  3	  2988	  1727	1.687434094057118e-03	1.778279410038919e+02	3.459430944926477e+01
4.090000e+08	  3	  2988	   952	1.497866544720939e-03	1.778279410038919e+02	3.508521133946302e+01
4.100000e+08	  3	  2988	  1702	2.595658832099944e-03	1.778279410038919e+02	3.557869196063835e+01
4.110000e+08	  3	  2988	  2366	1.461204287862419e-03	1.778279410038919e+02	3.607398580231806e+01
4.120000e+08	  3	  2988	  1078	1.771491943394541e-03	1.778279410038919e+02	3.657198579158515e+01
4.130000e+08	  3	  2988	   816	1.646469493669587e-03	1.778279410038919e+02	3.707233857782813e+01
4.140000e+08	  3	  2988	   647	1.845963138164942e-03	1.778279410038919e+02	3.757233485596095e+01
4.150000e+08	  3	  2988	  1936	1.454283554534859e-03	1.778279410038919e+02	3.807605911949909e+01
4.160000e+08	  3	  2988	  2973	2.003338247927625e-03	1.778279410038919e+02	3.858066871581060e+01
4.170000e+08	  3	  2988	  1318	1.811075513824931e-03	1.778279410038919e+02	3.908566262042614e+01
4.180000e+08	  3	  2988	   695	1.147119595005901e-05	1.778279410038919e+02	3.959224155533705e+01
4.190000e+08	  3	  2988	  2346	1.626763138819767e-03	1.778279410038919e+02	4.009908179643556e+01
4.200000e+08	  3	  2988	   135	1.769623783125509e-03	1.778279410038919e+02	4.060859116840879e+01
4.210000e+08	  3	  2988	   301	1.706233196489153e-03	1.778279410038919e+02	4.111671862425244e+01
4.220000e+08	  3	  2988	  1571	2.190436252023498e-03	1.778279410038919e+02	4.162668829391551e+01
4.230000e+08	  3	  2988	  1052	1.822506155137337e-03	1.778279410038919e+02	4.213446808576585e+01
4.240000e+08	  3	  2988	  2100	1.141556212642101e-03	1.778279410038919e+02	4.264516441783618e+01
