myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 872,	center = 1087,	outer = 1037,	total = 3000
initial mass depletion timescale =1.610072e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
2.120000e+08	  3	  2999	  1650	1.221004455825599e-03	9.999999999999986e+01	1.024658366863343e+01
2.130000e+08	  3	  2999	  2611	1.439319793777013e-03	9.999999999999986e+01	1.076908865482338e+01
2.140000e+08	  3	  2999	  1381	1.725821745989846e-03	9.999999999999986e+01	1.129079895218803e+01
2.150000e+08	  3	  2999	  1299	1.766248490603479e-03	9.999999999999986e+01	1.181452189974829e+01
2.160000e+08	  3	  2999	  1618	1.772112740163023e-03	9.999999999999986e+01	1.233478471824297e+01
2.170000e+08	  3	  2999	  1198	1.638791775779110e-03	9.999999999999986e+01	1.285765037531217e+01
2.180000e+08	  3	  2999	   994	2.216126306153780e-03	9.999999999999986e+01	1.337934280167364e+01
2.190000e+08	  3	  2999	   540	1.438098904144202e-03	9.999999999999986e+01	1.390036388789973e+01
2.200000e+08	  3	  2999	  2568	1.573826582418181e-03	9.999999999999986e+01	1.442237153370474e+01
2.210000e+08	  3	  2999	  1848	1.862950578570215e-03	9.999999999999986e+01	1.494418390005637e+01
2.220000e+08	  3	  2999	  1897	1.347142967846204e-03	9.999999999999986e+01	1.546671256801900e+01
2.230000e+08	  3	  2999	  1927	1.078131508006524e-03	9.999999999999986e+01	1.598734485676774e+01
2.240000e+08	  3	  2999	  2885	9.347851713399112e-04	9.999999999999986e+01	1.650875648823121e+01
2.250000e+08	  3	  2999	  1737	1.273354219912075e-03	9.999999999999986e+01	1.703137936926700e+01
2.260000e+08	  3	  2999	   409	1.218717440195018e-03	9.999999999999986e+01	1.755200312600995e+01
2.270000e+08	  3	  2999	   834	1.880323571085584e-03	9.999999999999986e+01	1.807578000279394e+01
2.280000e+08	  3	  2999	   683	1.603307865300046e-03	9.999999999999986e+01	1.859591085217045e+01
2.290000e+08	  3	  2999	   596	1.578196903283082e-03	9.999999999999986e+01	1.911840473014059e+01
2.300000e+08	  3	  2999	   499	1.617339977018536e-03	9.999999999999986e+01	1.964074670814328e+01
2.310000e+08	  3	  2999	   493	1.630603532980134e-03	9.999999999999986e+01	2.016261266386194e+01
2.320000e+08	  3	  2999	  1480	1.347536045450704e-03	9.999999999999986e+01	2.068471147507541e+01
2.330000e+08	  3	  2999	  2708	1.311932046556001e-03	9.999999999999986e+01	2.120596862895952e+01
2.340000e+08	  3	  2999	  2859	2.360061527782271e-03	9.999999999999986e+01	2.172891376149510e+01
2.350000e+08	  3	  2999	  1104	1.326303058202246e-03	9.999999999999986e+01	2.225023619649536e+01
2.360000e+08	  3	  2999	  1844	1.914789671571561e-03	9.999999999999986e+01	2.277196170934910e+01
2.370000e+08	  3	  2999	  1434	9.969634485396130e-04	9.999999999999986e+01	2.329456758383083e+01
2.380000e+08	  3	  2999	  2773	1.228403582616683e-03	9.999999999999986e+01	2.381401035561062e+01
2.390000e+08	  3	  2999	  2009	1.790680775013217e-03	9.999999999999986e+01	2.433708584793813e+01
2.400000e+08	  3	  2999	  1394	1.492948805913203e-03	9.999999999999986e+01	2.485824773009917e+01
2.410000e+08	  3	  2999	   166	1.217973991916795e-03	9.999999999999986e+01	2.538122383365218e+01
2.420000e+08	  3	  2999	  2009	1.553459725157011e-03	9.999999999999986e+01	2.590257235525268e+01
2.430000e+08	  3	  2999	   134	1.567699744646045e-03	9.999999999999986e+01	2.642549249084827e+01
2.440000e+08	  3	  2999	  2071	1.102348939915249e-03	9.999999999999986e+01	2.694680186235753e+01
2.450000e+08	  3	  2999	  2359	1.268732915935127e-03	9.999999999999986e+01	2.746920145987093e+01
2.460000e+08	  3	  2999	  1596	1.865516532544161e-03	9.999999999999986e+01	2.798946887880831e+01
2.470000e+08	  3	  2999	  2800	1.366995010798483e-03	9.999999999999986e+01	2.851302942597180e+01
2.480000e+08	  3	  2999	  2054	1.423735574046970e-03	9.999999999999986e+01	2.903312404114174e+01
2.490000e+08	  3	  2999	   105	1.570334134342332e-03	9.999999999999986e+01	2.955678548393471e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.500000e+08	  3	  2999	   727	1.580126495521248e-03	9.999999999999986e+01	3.007711857312655e+01
2.510000e+08	  3	  2999	   665	1.000596484011301e-03	9.999999999999986e+01	3.059927586068081e+01
2.520000e+08	  3	  2999	  1945	1.739145510220286e-03	9.999999999999986e+01	3.112055113441294e+01
2.530000e+08	  3	  2999	   187	1.752779864659276e-03	9.999999999999986e+01	3.164129837213760e+01
-----
real time > 14100 [s]
Timer expired. Ending this program.
-----
dt_[187]	= 1.101304e-02
E_error	= 9.057778962066573e-01
L_error	= -nan
dE_correct	= 4.124937868916105e-09
step	= 2.530000000000000e+08
dt_ene	= 1.000000e-01[yr]
geometric ratio	= pow(10.0,1.0/8.0)
-----
real time	= 14101.458102[s]
user time	= 42261.384000[s]
system time	= 7.380000[s]
Execution Time	(total	= 1.410146e+04 [s])
Energy			= 0.000000e+00 [s]	 0.00 [%]
Orbital_Elements	= 0.000000e+00 [s]	 0.00 [%]
Predictor		= 0.000000e+00 [s]	 0.00 [%]
Corrector		= 0.000000e+00 [s]	 0.00 [%]
Iteration		= 0.000000e+00 [s]	 0.00 [%]
Collision_Judgement	= 0.000000e+00 [s]	 0.00 [%]
Fragmentation		= 0.000000e+00 [s]	 0.00 [%]
Others			= 1.410146e+04 [s]	100.00 [%]
-----
myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand02/tempread.dat' exists.
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand02/tempfragread.dat' exists.
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
2.530000e+08	  3	  2999	   187	1.752779864659276e-03	9.999999999999986e+01	3.164129837213760e+01
2.540000e+08	  3	  2999	  1393	1.951512266399594e-03	9.999999999999986e+01	3.216200440461292e+01
2.550000e+08	  3	  2999	  2059	1.584670737157027e-03	9.999999999999986e+01	3.268320742945543e+01
2.560000e+08	  3	  2999	   152	1.621696647802645e-03	9.999999999999986e+01	3.320483545094967e+01
2.570000e+08	  3	  2999	  1169	1.397707877861670e-03	1.333521432163322e+02	3.742410339189511e-01
2.580000e+08	  3	  2999	   183	1.681189191493897e-03	1.333521432163322e+02	8.931577886107883e-01
2.590000e+08	  3	  2999	   944	1.380156396019320e-03	1.333521432163322e+02	1.416534675239359e+00
2.600000e+08	  3	  2999	  1227	1.694472835877828e-03	1.333521432163322e+02	1.937376266151801e+00
2.610000e+08	  3	  2999	  1216	2.015932799086442e-03	1.333521432163322e+02	2.458686386334414e+00
2.620000e+08	  3	  2999	  1899	1.707062415975697e-03	1.333521432163322e+02	2.980300526662009e+00
2.630000e+08	  3	  2999	   933	1.540826154640086e-03	1.333521432163322e+02	3.501953537613404e+00
2.640000e+08	  3	  2999	  2697	3.188472171391780e-03	1.333521432163322e+02	4.023881757757288e+00
2.650000e+08	  3	  2999	  2710	1.994927243191310e-03	1.333521432163322e+02	4.546539499637941e+00
2.660000e+08	  3	  2999	   402	3.030745735098032e-03	1.333521432163322e+02	5.067418313183324e+00
2.670000e+08	  3	  2999	  1103	1.134152442652865e-03	1.333521432163322e+02	5.590095446349456e+00
2.680000e+08	  3	  2999	  1549	1.424387175233011e-03	1.333521432163322e+02	6.112107920647737e+00
2.690000e+08	  3	  2999	   213	1.059014079997243e-03	1.333521432163322e+02	6.633236633995407e+00
2.700000e+08	  3	  2999	  2504	1.823533473501869e-03	1.333521432163322e+02	7.155841204713518e+00
2.710000e+08	  3	  2999	  1167	1.517346316803235e-03	1.333521432163322e+02	7.676916066392629e+00
2.720000e+08	  3	  2999	  1467	2.452977061917028e-03	1.333521432163322e+02	8.200314584357011e+00
2.730000e+08	  3	  2999	   349	1.568697289372998e-03	1.333521432163322e+02	8.720872464228540e+00
2.740000e+08	  3	  2999	  2663	1.498239854918226e-03	1.333521432163322e+02	9.243798868560846e+00
2.750000e+08	  3	  2999	   459	2.094978829637859e-03	1.333521432163322e+02	9.763195272144902e+00
2.760000e+08	  3	  2999	  2070	1.749284091623237e-03	1.333521432163322e+02	1.028643455563546e+01
2.770000e+08	  3	  2999	  2973	9.662253899744361e-04	1.333521432163322e+02	1.080620941379238e+01
2.780000e+08	  3	  2999	  2752	2.251058278082428e-03	1.333521432163322e+02	1.132872350140537e+01
2.790000e+08	  3	  2999	  1250	1.606291996579399e-03	1.333521432163322e+02	1.185050598113500e+01
2.800000e+08	  3	  2999	   533	1.140272867133728e-03	1.333521432163322e+02	1.237223843222622e+01
2.810000e+08	  3	  2999	  2093	1.758986673596174e-03	1.333521432163322e+02	1.289408219664933e+01
2.820000e+08	  3	  2999	  2870	1.445080354229862e-03	1.333521432163322e+02	1.341654331931210e+01
2.830000e+08	  3	  2999	  2554	2.817205328844672e-03	1.333521432163322e+02	1.393760520806844e+01
2.840000e+08	  3	  2999	  1852	1.280934889344980e-03	1.333521432163322e+02	1.445938172740407e+01
2.850000e+08	  3	  2999	  2695	1.570318428099132e-03	1.333521432163322e+02	1.497968919046970e+01
2.860000e+08	  3	  2999	   458	1.450041559922598e-03	1.333521432163322e+02	1.550129932630835e+01
2.870000e+08	  3	  2999	  1717	1.163928831256730e-03	1.333521432163322e+02	1.602382287348074e+01
2.880000e+08	  3	  2999	  1976	1.151812585879279e-03	1.333521432163322e+02	1.654605614811911e+01
2.890000e+08	  3	  2999	  1472	1.545804297573620e-03	1.333521432163322e+02	1.706562465299163e+01
2.900000e+08	  3	  2999	   318	1.429461056458386e-03	1.333521432163322e+02	1.758724231555259e+01
2.910000e+08	  3	  2999	   824	1.673828847984325e-03	1.333521432163322e+02	1.810940932495285e+01
2.920000e+08	  3	  2999	   848	1.603665468887433e-03	1.333521432163322e+02	1.863176422232238e+01
2.930000e+08	  3	  2999	  2765	1.865822693611879e-03	1.333521432163322e+02	1.915241732852314e+01
2.940000e+08	  3	  2999	   277	1.577045012647962e-03	1.333521432163322e+02	1.967540567576811e+01
2.950000e+08	  3	  2999	  1196	1.396342395934013e-03	1.333521432163322e+02	2.019514382691224e+01
2.960000e+08	  3	  2999	   216	2.510819960735284e-03	1.333521432163322e+02	2.071887833401006e+01
2.970000e+08	  3	  2999	  2043	1.611790430105663e-03	1.333521432163322e+02	2.123991525373335e+01
2.980000e+08	  3	  2999	   270	1.442443292608478e-03	1.333521432163322e+02	2.176181223168750e+01
2.990000e+08	  3	  2999	   710	1.932112549010140e-03	1.333521432163322e+02	2.228445489744114e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.000000e+08	  3	  2999	  2576	2.072680183166974e-03	1.333521432163322e+02	2.280306887939495e+01
3.010000e+08	  3	  2999	  1644	1.169377771154340e-03	1.333521432163322e+02	2.332560368252562e+01
3.020000e+08	  3	  2999	   257	1.516189598176664e-03	1.333521432163322e+02	2.384541797559960e+01
3.030000e+08	  3	  2999	  2186	1.760016696103489e-03	1.333521432163322e+02	2.436734263443396e+01
3.040000e+08	  3	  2999	  2045	1.651310739801091e-03	1.333521432163322e+02	2.488851729683035e+01
3.050000e+08	  3	  2999	  1127	1.471274177764311e-03	1.333521432163322e+02	2.541030327375939e+01
3.060000e+08	  3	  2999	  1337	1.358075662972303e-03	1.333521432163322e+02	2.593217882689920e+01
3.070000e+08	  3	  2999	  2713	2.179515659511952e-03	1.333521432163322e+02	2.645186150916732e+01
3.080000e+08	  3	  2999	  1375	1.359460564357398e-03	1.333521432163322e+02	2.697500929640519e+01
3.090000e+08	  3	  2999	  2824	1.605163456874183e-03	1.333521432163322e+02	2.749505317219716e+01
3.100000e+08	  3	  2999	    85	1.660939017497506e-03	1.333521432163322e+02	2.801882421530251e+01
3.110000e+08	  3	  2999	  2852	1.280859832064169e-03	1.333521432163322e+02	2.853951963627333e+01
3.120000e+08	  3	  2999	  1606	1.942927258965334e-03	1.333521432163322e+02	2.906134869455751e+01
3.130000e+08	  3	  2999	  1687	1.985538038963416e-03	1.333521432163322e+02	2.958218269131825e+01
3.140000e+08	  3	  2999	  1799	2.015117741894019e-03	1.333521432163322e+02	3.010451585460637e+01
3.150000e+08	  3	  2999	   699	1.353158996362569e-03	1.333521432163322e+02	3.062471778229471e+01
3.160000e+08	  3	  2999	  1496	1.796079640294661e-03	1.333521432163322e+02	3.114786137638561e+01
3.170000e+08	  3	  2999	  1656	1.879848806445299e-03	1.333521432163322e+02	3.166792103049418e+01
3.180000e+08	  3	  2999	  2240	1.190056758328826e-03	1.333521432163322e+02	3.219121744716784e+01
3.190000e+08	  3	  2999	   539	1.948645766022187e-03	1.333521432163322e+02	3.271243540967951e+01
3.200000e+08	  3	  2999	  1315	1.418242447879800e-03	1.333521432163322e+02	3.323454597566491e+01
3.210000e+08	  3	  2999	  1934	1.351738643347867e-03	1.333521432163322e+02	3.375552776154423e+01
3.220000e+08	  3	  2999	   314	1.452162132117604e-03	1.333521432163322e+02	3.427833577125959e+01
3.230000e+08	  3	  2999	  1309	1.628890635317405e-03	1.333521432163322e+02	3.479938649584047e+01
3.240000e+08	  3	  2999	   127	1.751481950195484e-03	1.333521432163322e+02	3.532161928109288e+01
3.250000e+08	  3	  2999	  2328	1.888422825697869e-03	1.333521432163322e+02	3.584344579798417e+01
3.260000e+08	  3	  2999	  1229	1.224818465489510e-03	1.333521432163322e+02	3.636519205149902e+01
3.270000e+08	  3	  2999	   156	1.223224759999620e-03	1.333521432163322e+02	3.688691275744187e+01
3.280000e+08	  3	  2999	  1758	1.571258407532191e-03	1.333521432163322e+02	3.740952141587433e+01
3.290000e+08	  3	  2999	  2549	1.232923055543297e-03	1.333521432163322e+02	3.792997019267524e+01
3.300000e+08	  3	  2999	  1245	1.564754297453412e-03	1.333521432163322e+02	3.845122964746118e+01
3.310000e+08	  3	  2999	  1340	2.273956498580428e-03	1.333521432163322e+02	3.897167343604499e+01
3.320000e+08	  3	  2999	  1633	1.421356813892590e-03	1.333521432163322e+02	3.949410432048327e+01
3.330000e+08	  3	  2999	  2360	1.551031420129084e-03	1.333521432163322e+02	4.001442054082288e+01
3.340000e+08	  3	  2999	  1505	1.391021046225510e-03	1.333521432163322e+02	4.053646897907597e+01
3.350000e+08	  3	  2999	   437	1.457225744383645e-03	1.333521432163322e+02	4.105747299520001e+01
3.360000e+08	  3	  2999	  2855	1.231386808531711e-03	1.333521432163322e+02	4.157789456040221e+01
3.370000e+08	  3	  2999	  1969	1.258094288911434e-03	1.333521432163322e+02	4.209808867805059e+01
3.380000e+08	  3	  2999	  1510	1.924307638223095e-03	1.333521432163322e+02	4.262030437475814e+01
3.390000e+08	  3	  2999	  1534	1.389230447180098e-03	1.333521432163322e+02	4.313989408248779e+01
3.400000e+08	  3	  2999	  2245	1.570638326637602e-03	1.333521432163322e+02	4.366299986760970e+01
3.410000e+08	  3	  2999	  1026	1.482604434825893e-03	1.333521432163322e+02	4.418323243051865e+01
3.420000e+08	  3	  2999	  2152	1.526922084053697e-03	1.778279410038920e+02	2.291786183831245e-01
3.430000e+08	  3	  2999	  1003	1.026091271519152e-03	1.778279410038920e+02	7.490198242520252e-01
3.440000e+08	  3	  2999	  1106	1.803611097227493e-03	1.778279410038920e+02	1.272150449298628e+00
t_sys = 1.794645e+02 [yr]	i = 2024	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
3.450000e+08	  3	  2999	  2033	1.382766307477774e-03	1.778279410038920e+02	1.793168159796041e+00
3.460000e+08	  3	  2999	  2065	1.213295437001282e-03	1.778279410038920e+02	2.314136120458245e+00
3.470000e+08	  3	  2999	   661	1.539318044023592e-03	1.778279410038920e+02	2.835976020423725e+00
3.480000e+08	  3	  2999	   219	9.403615108455876e-04	1.778279410038920e+02	3.356633537485248e+00
3.490000e+08	  3	  2999	   172	1.255537645622749e-03	1.778279410038920e+02	3.878440075757510e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
3.500000e+08	  3	  2999	    98	1.292080593147948e-03	1.778279410038920e+02	4.398620822323744e+00
3.510000e+08	  3	  2999	   993	9.703568294792051e-04	1.778279410038920e+02	4.920217852422912e+00
3.520000e+08	  3	  2999	  1819	1.585083473488197e-03	1.778279410038920e+02	5.440944770018351e+00
3.530000e+08	  3	  2999	  1232	2.082195668421209e-03	1.778279410038920e+02	5.963377643262202e+00
3.540000e+08	  3	  2999	   939	1.705596342777746e-03	1.778279410038920e+02	6.484357775040258e+00
3.550000e+08	  3	  2999	  1179	1.227411503361089e-03	1.778279410038920e+02	7.005330052612059e+00
3.560000e+08	  3	  2999	  2960	1.544242338418155e-03	1.778279410038920e+02	7.527528333423742e+00
3.570000e+08	  3	  2999	  1548	1.245359439795470e-03	1.778279410038920e+02	8.048391328243881e+00
3.580000e+08	  3	  2999	  1421	1.529789489633215e-03	1.778279410038920e+02	8.568784918882644e+00
3.590000e+08	  3	  2999	  1780	1.440713292031963e-03	1.778279410038920e+02	9.090728662483217e+00
3.600000e+08	  3	  2999	  1634	1.410326891673327e-03	1.778279410038920e+02	9.611340578240515e+00
3.610000e+08	  3	  2999	   355	1.449243606775709e-03	1.778279410038920e+02	1.013220651500043e+01
3.620000e+08	  3	  2999	   797	1.969611183648694e-03	1.778279410038920e+02	1.065375885431995e+01
3.630000e+08	  3	  2999	  2624	1.284865454767910e-03	1.778279410038920e+02	1.117553425506131e+01
3.640000e+08	  3	  2999	  2829	1.423887505721455e-03	1.778279410038920e+02	1.169500318639171e+01
3.650000e+08	  3	  2999	   458	1.363149268579721e-03	1.778279410038920e+02	1.221794215744280e+01
3.660000e+08	  3	  2999	   378	9.858550355144682e-04	1.778279410038920e+02	1.273699709258931e+01
3.670000e+08	  3	  2999	  1589	1.661218582620639e-03	1.778279410038920e+02	1.326061720442781e+01
3.680000e+08	  3	  2999	   837	1.862227189774943e-03	1.778279410038920e+02	1.378021945438672e+01
3.690000e+08	  3	  2999	  1255	1.950564556025314e-03	1.778279410038920e+02	1.430236548354424e+01
3.700000e+08	  3	  2999	  2357	1.656534000616147e-03	1.778279410038920e+02	1.482350874771383e+01
3.710000e+08	  3	  2999	  2562	1.251876730089102e-03	1.778279410038920e+02	1.534453867692475e+01
3.720000e+08	  3	  2999	  2278	1.530361094752543e-03	1.778279410038920e+02	1.586614416302487e+01
t_sys = 1.940822e+02 [yr]	i = 1558	neighbor number = 0	v_ave, sigma, & n_s does NOT change.
3.730000e+08	  3	  2999	  1709	1.625553277450746e-03	1.778279410038920e+02	1.638710056814192e+01
3.740000e+08	  3	  2999	   295	1.617779986993153e-03	1.778279410038920e+02	1.690908455206175e+01
3.750000e+08	  3	  2999	  2800	1.154533295822824e-03	1.778279410038920e+02	1.742946525535345e+01
3.760000e+08	  3	  2999	  1122	1.248098161546198e-03	1.778279410038920e+02	1.795189051690777e+01
3.770000e+08	  3	  2999	  1489	2.127046404226418e-03	1.778279410038920e+02	1.847314021831757e+01
3.780000e+08	  3	  2999	  2794	1.993853754519782e-03	1.778279410038920e+02	1.899379256450858e+01
3.790000e+08	  3	  2999	  2054	1.335985613386482e-03	1.778279410038920e+02	1.951573164565670e+01
3.800000e+08	  3	  2999	  1799	1.950845793180474e-03	1.778279410038920e+02	2.003588627689562e+01
3.810000e+08	  3	  2999	  1140	1.668648942495305e-03	1.778279410038920e+02	2.055789438123979e+01
3.820000e+08	  3	  2999	   959	2.082572904549770e-03	1.778279410038920e+02	2.107819780003948e+01
3.830000e+08	  3	  2999	  1207	1.703896751640227e-03	1.778279410038920e+02	2.160029655820579e+01
3.840000e+08	  3	  2999	   245	1.341690418948554e-03	1.778279410038920e+02	2.212093772597443e+01
3.850000e+08	  3	  2999	   129	1.463552397075735e-03	1.778279410038920e+02	2.264013211923803e+01
3.860000e+08	  3	  2999	  2497	1.328889723367484e-03	1.778279410038920e+02	2.316282010096552e+01
3.870000e+08	  3	  2999	  2702	1.558297232901953e-03	1.778279410038920e+02	2.368192478652303e+01
3.880000e+08	  3	  2999	  1865	1.174791553621823e-03	1.778279410038920e+02	2.420506464862236e+01
3.890000e+08	  3	  2999	  1626	1.764267171226801e-03	1.778279410038920e+02	2.472509657348172e+01
3.900000e+08	  3	  2999	  1413	1.527690266142717e-03	1.778279410038920e+02	2.524587240582192e+01
3.910000e+08	  3	  2999	   944	1.313209610416187e-03	1.778279410038920e+02	2.576652196907835e+01
3.920000e+08	  3	  2999	   666	1.417647713370565e-03	1.778279410038920e+02	2.628492817333568e+01
3.930000e+08	  3	  2999	  2629	1.495423354244576e-03	1.778279410038920e+02	2.680417057966354e+01
3.940000e+08	  3	  2999	   725	1.171711849618184e-03	1.778279410038920e+02	2.732641527881207e+01
3.950000e+08	  3	  2999	  2038	1.218354121530067e-03	1.778279410038920e+02	2.784527640523277e+01
3.960000e+08	  3	  2999	  1697	1.956675160195959e-03	1.778279410038920e+02	2.836856742002558e+01
3.970000e+08	  3	  2999	  2025	1.627319071353439e-03	1.778279410038920e+02	2.888678168620533e+01
3.980000e+08	  3	  2999	  2630	1.346670358161426e-03	1.778279410038920e+02	2.940996840455987e+01
3.990000e+08	  3	  2999	   712	1.244220069934875e-03	1.778279410038920e+02	2.992792848697530e+01
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
4.000000e+08	  3	  2999	   187	1.243120426516834e-03	1.778279410038920e+02	3.045073794994626e+01
4.010000e+08	  3	  2999	   927	1.141890236183195e-03	1.778279410038920e+02	3.096990805854311e+01
4.020000e+08	  3	  2999	  2488	1.313541680212043e-03	1.778279410038920e+02	3.149269057031010e+01
4.030000e+08	  3	  2999	  1358	1.626068728963159e-03	1.778279410038920e+02	3.201294418517659e+01
4.040000e+08	  3	  2999	   153	1.965199773180576e-03	1.778279410038920e+02	3.253360625477735e+01
4.050000e+08	  3	  2999	  2932	1.663201101787578e-03	1.778279410038920e+02	3.305411763948025e+01
4.060000e+08	  3	  2999	   383	2.061563744665320e-03	1.778279410038920e+02	3.357417625067767e+01
4.070000e+08	  3	  2999	  2379	1.070683557169542e-03	1.778279410038920e+02	3.409608069907404e+01
4.080000e+08	  3	  2999	  1111	1.364398980164850e-03	1.778279410038920e+02	3.461702693246118e+01
4.090000e+08	  3	  2999	  1698	1.776023567883159e-03	1.778279410038920e+02	3.513737310490260e+01
4.100000e+08	  3	  2999	   620	1.282662534738989e-03	1.778279410038920e+02	3.566004634598262e+01
4.110000e+08	  3	  2999	  2291	1.324402836545300e-03	1.778279410038920e+02	3.617923464630069e+01
4.120000e+08	  3	  2999	  2833	1.135288720285079e-03	1.778279410038920e+02	3.670039190570947e+01
4.130000e+08	  3	  2999	  2787	1.831411335984745e-03	1.778279410038920e+02	3.721835994338232e+01
4.140000e+08	  3	  2999	  1383	2.567007637776036e-03	1.778279410038920e+02	3.774005762430484e+01
4.150000e+08	  3	  2999	  2789	1.059053531721267e-03	1.778279410038920e+02	3.826143908231566e+01
4.160000e+08	  3	  2999	  1740	1.279690018201042e-03	1.778279410038920e+02	3.878206041953391e+01
4.170000e+08	  3	  2999	  2992	1.481922650938745e-03	1.778279410038920e+02	3.930369282796543e+01
4.180000e+08	  3	  2999	  2632	1.723497425717432e-03	1.778279410038920e+02	3.982522885400712e+01
4.190000e+08	  3	  2999	  2883	1.931163863188853e-03	1.778279410038920e+02	4.034606401944211e+01
4.200000e+08	  3	  2999	  2110	1.077360041609140e-03	1.778279410038920e+02	4.086733570507671e+01
4.210000e+08	  3	  2999	  1833	2.384778795059207e-03	1.778279410038920e+02	4.138918091945527e+01
4.220000e+08	  3	  2999	  1321	1.584973911424867e-03	1.778279410038920e+02	4.190895326150628e+01
4.230000e+08	  3	  2999	   586	1.652130378265223e-03	1.778279410038920e+02	4.243092625820476e+01
4.240000e+08	  3	  2999	  2710	1.589532951317174e-03	1.778279410038920e+02	4.295053593052501e+01
4.250000e+08	  3	  2999	  2709	1.775288284513144e-03	1.778279410038920e+02	4.347231424920047e+01
4.260000e+08	  3	  2999	  1467	1.709524759370738e-03	1.778279410038920e+02	4.399236516726654e+01
4.270000e+08	  3	  2999	    81	1.657738059863963e-03	1.778279410038920e+02	4.451365533345449e+01
4.280000e+08	  3	  2999	  1226	1.779759271099306e-03	1.778279410038920e+02	4.503408510009402e+01
4.290000e+08	  3	  2999	  1156	1.198151287498975e-03	1.778279410038920e+02	4.555471595699038e+01
4.300000e+08	  3	  2999	  1984	1.707328933709896e-03	1.778279410038920e+02	4.607692968167665e+01
4.310000e+08	  3	  2999	  2552	1.448159975229662e-03	1.778279410038920e+02	4.659613591661678e+01
4.320000e+08	  3	  2999	  2732	1.998978101149127e-03	1.778279410038920e+02	4.711865767669071e+01
4.330000e+08	  3	  2999	  2372	1.149789589671742e-03	1.778279410038920e+02	4.763749401691543e+01
4.340000e+08	  3	  2999	  2412	1.748202271657514e-03	1.778279410038920e+02	4.815995520463776e+01
4.350000e+08	  3	  2999	   519	1.145685946352047e-03	1.778279410038920e+02	4.867994853732094e+01
4.360000e+08	  3	  2999	  1994	1.986322406470997e-03	1.778279410038920e+02	4.920177625834735e+01
